date,Clear,Cloudy,Drizzle,Fog,Freezing Fog,Freezing Rain,Haze,Heavy Rain,Heavy Snow,Mainly Clear,Moderate Rain,Moderate Rain Showers,Moderate Snow,Mostly Cloudy,Rain,Rain Showers,Smoke,Snow,Snow Showers,temperature,pressure,humidity,dc_output,ac_output,energy_kWh
2020-01-13 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.7,101.22,70.0,0.0,0.0,3.18
2020-01-13 20:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,101.19,68.0,0.0,0.0,2.86
2020-01-13 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.1,101.17,70.0,0.0,0.0,2.78
2020-01-13 22:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,101.18,71.0,0.0,0.0,2.9
2020-01-13 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.2,101.19,69.0,0.0,0.0,3.87
2020-01-14 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,101.19,67.0,0.0,0.0,3.34
2020-01-14 01:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.3,101.19,67.0,0.0,0.0,2.68
2020-01-14 02:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.4,101.18,68.0,0.0,0.0,2.48
2020-01-14 03:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6,101.18,63.0,0.0,0.0,2.22
2020-01-14 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.9,101.22,66.0,0.0,0.0,2.17
2020-01-14 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.1,101.19,67.0,0.0,0.0,2.13
2020-01-14 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.0,101.17,68.0,0.0,0.0,1.98
2020-01-14 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.6,101.2,79.0,0.0,0.0,2.28
2020-01-14 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.5,101.24,76.0,23.637,0.947,2.67
2020-01-14 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.6,101.27,79.0,87.64,63.768,2.62
2020-01-14 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.4,101.32,74.0,137.799,112.977,2.37
2020-01-14 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.2,101.4,70.0,173.988,148.467,2.86
2020-01-14 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.0,101.44,69.0,187.197,161.418,2.53
2020-01-14 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.1,101.46,73.0,159.122,133.889,2.55
2020-01-14 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.5,101.46,83.0,162.396,137.1,2.61
2020-01-14 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.1,101.52,79.0,92.854,68.885,2.76
2020-01-14 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6.6,101.58,76.0,6.658,0.0,2.86
2020-01-14 17:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-7.7,101.64,77.0,0.0,0.0,2.71
2020-01-14 18:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-7.7,101.64,78.0,0.0,0.0,3.43
2020-01-14 19:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-7.7,101.63,79.0,0.0,0.0,3.06
2020-01-14 20:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.7,101.64,78.0,0.0,0.0,2.86
2020-01-14 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.3,101.6,80.0,0.0,0.0,2.85
2020-01-14 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.4,101.6,86.0,0.0,0.0,2.93
2020-01-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.3,101.54,88.0,0.0,0.0,2.69
2020-01-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.0,101.5,88.0,0.0,0.0,2.76
2020-01-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6.8,101.53,86.0,0.0,0.0,2.61
2020-01-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6.7,101.49,87.0,0.0,0.0,2.91
2020-01-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6.9,101.47,85.0,0.0,0.0,2.2
2020-01-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.3,101.44,88.0,0.0,0.0,2.13
2020-01-15 05:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7.1,101.37,91.0,0.0,0.0,2.32
2020-01-15 06:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7.2,101.34,91.0,0.0,0.0,2.24
2020-01-15 07:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-7.3,101.3,91.0,0.0,0.0,2.4
2020-01-15 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.0,101.22,91.0,37.743,14.796,2.99
2020-01-15 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6.8,101.16,89.0,145.205,120.241,2.89
2020-01-15 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6.0,101.07,85.0,248.223,221.234,3.07
2020-01-15 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5,100.96,84.0,321.081,292.604,2.72
2020-01-15 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1,100.83,84.0,351.819,322.702,2.71
2020-01-15 13:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,100.64,84.0,312.353,284.057,2.73
2020-01-15 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,100.4,81.0,257.937,230.752,2.62
2020-01-15 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.7,100.17,81.0,141.846,116.947,2.48
2020-01-15 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.1,99.97,88.0,10.032,0.0,2.59
2020-01-15 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5.0,99.81,90.0,0.0,0.0,2.7
2020-01-15 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.4,99.71,87.0,0.0,0.0,2.44
2020-01-15 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.2,99.63,83.0,0.0,0.0,2.53
2020-01-15 20:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,99.53,80.0,0.0,0.0,2.33
2020-01-15 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,99.37,81.0,0.0,0.0,3.29
2020-01-15 22:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,99.3,78.0,0.0,0.0,4.01
2020-01-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1,99.29,74.0,0.0,0.0,3.31
2020-01-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9,99.35,69.0,0.0,0.0,2.15
2020-01-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,99.48,69.0,0.0,0.0,2.08
2020-01-16 02:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,99.55,69.0,0.0,0.0,2.11
2020-01-16 03:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3,99.72,71.0,0.0,0.0,2.32
2020-01-16 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5,99.84,74.0,0.0,0.0,2.29
2020-01-16 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8,99.87,76.0,0.0,0.0,2.11
2020-01-16 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3,99.94,79.0,0.0,0.0,1.84
2020-01-16 07:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,100.0,76.0,0.0,0.0,2.3
2020-01-16 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3,100.06,78.0,23.251,0.567,2.57
2020-01-16 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7,100.11,79.0,86.272,62.426,2.82
2020-01-16 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6,100.2,80.0,135.907,111.122,2.54
2020-01-16 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2,100.29,83.0,171.639,146.164,2.66
2020-01-16 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,100.36,82.0,183.997,158.281,2.41
2020-01-16 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,100.39,84.0,157.68,132.475,2.29
2020-01-16 14:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8,100.39,82.0,131.384,106.685,2.33
2020-01-16 15:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.2,100.42,81.0,88.815,64.921,2.4
2020-01-16 16:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,100.49,84.0,6.548,0.0,2.44
2020-01-16 17:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7,100.56,83.0,0.0,0.0,2.21
2020-01-16 18:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,100.64,86.0,0.0,0.0,2.3
2020-01-16 19:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.1,100.7,91.0,0.0,0.0,3.26
2020-01-16 20:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.3,100.78,91.0,0.0,0.0,2.66
2020-01-16 21:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.9,100.83,94.0,0.0,0.0,2.82
2020-01-16 22:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,100.87,96.0,0.0,0.0,3.46
2020-01-16 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-4.4,100.97,95.0,0.0,0.0,3.46
2020-01-17 00:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.9,101.06,96.0,0.0,0.0,3.88
2020-01-17 01:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3.7,101.15,95.0,0.0,0.0,2.62
2020-01-17 02:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,101.25,96.0,0.0,0.0,2.04
2020-01-17 03:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3,101.34,95.0,0.0,0.0,1.87
2020-01-17 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4,101.44,94.0,0.0,0.0,1.99
2020-01-17 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9,101.52,93.0,0.0,0.0,2.03
2020-01-17 06:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,101.64,93.0,0.0,0.0,1.97
2020-01-17 07:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2,101.72,92.0,0.0,0.0,2.44
2020-01-17 08:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3.9,101.82,93.0,29.545,6.747,2.62
2020-01-17 09:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-4.0,101.94,92.0,128.303,103.663,2.42
2020-01-17 10:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3.5,102.03,93.0,203.03,176.94,2.46
2020-01-17 11:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5,102.13,86.0,244.143,217.235,2.61
2020-01-17 12:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,102.2,81.0,269.622,242.2,2.36
2020-01-17 13:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,102.18,76.0,2005.115,1929.662,2.51
2020-01-17 14:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,102.17,73.0,1978.514,1903.99,2.52
2020-01-17 15:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,102.17,74.0,1233.911,1182.97,2.63
2020-01-17 16:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9,102.18,81.0,262.753,235.47,2.14
2020-01-17 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6,102.17,81.0,0.0,0.0,2.3
2020-01-17 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,102.18,80.0,0.0,0.0,2.72
2020-01-17 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6,102.14,78.0,0.0,0.0,2.82
2020-01-17 20:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,102.11,76.0,0.0,0.0,2.41
2020-01-17 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,102.08,80.0,0.0,0.0,3.54
2020-01-17 22:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,101.97,76.0,0.0,0.0,3.44
2020-01-17 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,101.94,78.0,0.0,0.0,2.54
2020-01-18 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,101.94,81.0,0.0,0.0,2.85
2020-01-18 01:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,101.85,82.0,0.0,0.0,2.38
2020-01-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8,101.73,86.0,0.0,0.0,2.52
2020-01-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9,101.68,93.0,0.0,0.0,2.0
2020-01-18 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1,101.61,93.0,0.0,0.0,1.79
2020-01-18 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4,101.52,92.0,0.0,0.0,1.85
2020-01-18 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2,101.55,94.0,0.0,0.0,1.94
2020-01-18 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4,101.53,94.0,0.0,0.0,2.11
2020-01-18 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,101.57,91.0,370.298,340.791,2.28
2020-01-18 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6,101.58,93.0,1272.407,1220.363,2.33
2020-01-18 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8,101.62,92.0,132.685,107.961,2.33
2020-01-18 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.8,101.75,86.0,258.643,231.443,2.9
2020-01-18 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2,101.89,87.0,2230.831,2147.245,2.57
2020-01-18 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8,101.88,88.0,2354.896,2266.655,2.12
2020-01-18 14:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.2,101.94,90.0,1584.075,1522.632,2.52
2020-01-18 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.3,101.97,92.0,1094.528,1047.476,2.67
2020-01-18 16:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.7,102.04,91.0,239.233,212.424,3.09
2020-01-18 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.7,102.08,91.0,0.0,0.0,3.44
2020-01-18 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.3,102.12,88.0,0.0,0.0,3.49
2020-01-18 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.3,102.16,89.0,0.0,0.0,3.5
2020-01-18 20:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,102.17,88.0,0.0,0.0,3.55
2020-01-18 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,102.28,86.0,0.0,0.0,2.86
2020-01-18 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.3,102.3,89.0,0.0,0.0,2.77
2020-01-18 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,102.34,86.0,0.0,0.0,2.44
2020-01-19 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,102.34,84.0,0.0,0.0,2.34
2020-01-19 01:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,102.36,83.0,0.0,0.0,2.14
2020-01-19 02:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,102.34,80.0,0.0,0.0,2.02
2020-01-19 03:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,102.34,82.0,0.0,0.0,2.02
2020-01-19 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,102.32,90.0,0.0,0.0,2.07
2020-01-19 05:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,102.32,90.0,0.0,0.0,2.01
2020-01-19 06:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,102.29,91.0,0.0,0.0,2.01
2020-01-19 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5,102.3,93.0,0.0,0.0,2.03
2020-01-19 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.3,102.27,91.0,428.67,397.915,2.58
2020-01-19 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8,102.25,90.0,1370.021,1315.122,2.81
2020-01-19 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.6,102.28,95.0,1919.455,1846.974,2.88
2020-01-19 11:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,102.23,96.0,2468.747,2376.118,2.38
2020-01-19 12:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,102.18,89.0,2363.888,2275.304,2.36
2020-01-19 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,102.18,93.0,2204.313,2121.705,2.96
2020-01-19 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,102.05,95.0,1948.872,1875.378,3.6
2020-01-19 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.5,101.97,91.0,1172.773,1123.559,3.76
2020-01-19 16:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.4,101.96,95.0,276.596,249.032,3.82
2020-01-19 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,101.88,96.0,0.0,0.0,3.29
2020-01-19 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,101.8,96.0,0.0,0.0,3.06
2020-01-19 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,101.72,96.0,0.0,0.0,2.0
2020-01-19 20:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,101.59,96.0,0.0,0.0,1.92
2020-01-19 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,101.52,96.0,0.0,0.0,1.67
2020-01-19 22:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,101.47,97.0,0.0,0.0,2.66
2020-01-19 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,101.44,97.0,0.0,0.0,1.89
2020-01-20 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,101.45,97.0,0.0,0.0,1.45
2020-01-20 01:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,101.35,94.0,0.0,0.0,1.02
2020-01-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,101.28,94.0,0.0,0.0,0.91
2020-01-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.1,101.29,95.0,0.0,0.0,0.93
2020-01-20 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,101.31,95.0,0.0,0.0,0.87
2020-01-20 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.1,101.19,95.0,0.0,0.0,0.96
2020-01-20 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.3,101.17,96.0,0.0,0.0,0.8
2020-01-20 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8,101.21,93.0,0.0,0.0,1.0
2020-01-20 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8,101.26,93.0,351.503,322.392,1.35
2020-01-20 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1,101.29,83.0,1304.712,1251.732,1.08
2020-01-20 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.1,101.32,84.0,182.149,156.469,2.61
2020-01-20 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2,101.34,85.0,1430.552,1373.843,1.45
2020-01-20 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.8,101.34,83.0,2352.311,2264.168,1.96
2020-01-20 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.8,101.29,85.0,239.803,212.983,3.64
2020-01-20 14:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,101.24,83.0,1729.764,1663.644,3.12
2020-01-20 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,101.16,83.0,1259.194,1207.53,2.58
2020-01-20 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,101.07,83.0,315.48,287.119,4.18
2020-01-20 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.3,101.0,90.0,0.0,0.0,1.21
2020-01-20 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,100.94,91.0,0.0,0.0,1.35
2020-01-20 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,100.86,93.0,0.0,0.0,1.67
2020-01-20 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,100.76,92.0,0.0,0.0,1.65
2020-01-20 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.2,100.69,94.0,0.0,0.0,1.9
2020-01-20 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.9,100.65,95.0,0.0,0.0,1.85
2020-01-20 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,100.54,95.0,0.0,0.0,2.53
2020-01-21 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,100.48,91.0,0.0,0.0,1.02
2020-01-21 01:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,100.39,90.0,0.0,0.0,0.93
2020-01-21 02:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,100.24,85.0,0.0,0.0,0.95
2020-01-21 03:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,100.15,89.0,0.0,0.0,1.16
2020-01-21 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,100.09,90.0,0.0,0.0,0.55
2020-01-21 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,100.06,86.0,0.0,0.0,1.08
2020-01-21 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,100.04,87.0,0.0,0.0,0.52
2020-01-21 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,100.04,83.0,0.0,0.0,1.04
2020-01-21 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,100.15,84.0,572.674,538.715,1.49
